,PUMA,NP,ACCESS,BATH,BDSP,BLD,BROADBND,COMPOTHX,DIALUP,ELEFP,ELEP,FS,FULFP,GASFP,HFL,HISPEED,LAPTOP,OTHSVCEX,REFR,RMSP,RNTM,RNTP,SATELLITE,SMARTPHONE,TABLET,TEL,TEN,VEH,WATFP,YBL,GRPIP,HHL,HHLANP,HHT,HINCP,HUPAC,KIT,LNGI,MULTG,MV,NOC,NPP,NR,PARTNER,PSF,R18,R65,RESMODE,SRNT,SSMC,WGTP_CLT,AMI,AFF_OCC,COST_BURDALL
79,3101,1,1.0,1,2,2,1.0,2.0,2.0,3.0,50.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,1,5,2.0,1200.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,2,68.0,1.0,9500.0,4.0,25000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,74.0,2.0,5.0,1.0
80,3105,2,1.0,1,3,3,1.0,2.0,2.0,3.0,150.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1,6,2.0,760.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2,28.0,1.0,9500.0,3.0,38600.0,4.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,56.96,4.0,2.0,0.0
81,3106,2,1.0,1,3,9,1.0,2.0,2.0,3.0,90.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,6,2.0,1700.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,21,11.0,1.0,9500.0,1.0,196000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,33.79,7.0,5.0,0.0
82,3103,1,3.0,1,0,7,1.0,2.0,2.0,2.0,114.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1,3,2.0,700.0,2.0,2.0,2.0,1.0,3.0,0.0,3.0,4,96.0,1.0,9500.0,4.0,9000.0,4.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,53.0,1.0,3.0,1.0
83,3104,1,1.0,1,1,7,1.0,2.0,2.0,3.0,60.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,3,2.0,850.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,6,28.0,1.0,9500.0,4.0,40500.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,322.74,4.0,4.0,0.0
85,3102,1,1.0,1,0,7,1.0,2.0,2.0,3.0,70.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,1,2.0,730.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,6,20.0,1.0,9500.0,4.0,49000.0,4.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,57.94,5.0,4.0,0.0
86,3104,1,1.0,1,2,9,1.0,2.0,2.0,3.0,100.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,2000.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,11,23.0,1.0,9500.0,6.0,109800.0,4.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,105.93,7.0,7.0,0.0
87,3103,2,1.0,1,2,8,1.0,2.0,2.0,3.0,70.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1,4,2.0,1300.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,7,8.0,1.0,9500.0,2.0,200000.0,2.0,1,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0.0,98.0,7.0,5.0,0.0
88,3102,2,1.0,1,3,2,1.0,2.0,2.0,3.0,130.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,1,6,2.0,750.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,5,41.0,1.0,9500.0,3.0,29000.0,4.0,1,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,90.34,2.0,3.0,1.0
89,3103,5,1.0,1,2,5,1.0,2.0,2.0,3.0,170.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,850.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,5,25.0,2.0,1200.0,1.0,49800.0,2.0,1,1.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,223.0,4.0,4.0,0.0
90,3104,3,1.0,1,3,3,1.0,2.0,2.0,3.0,100.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,6,2.0,1500.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,8,101.0,5.0,4500.0,1.0,8000.0,2.0,1,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1,0.0,354.42,1.0,5.0,1.0
91,3105,2,3.0,1,2,8,1.0,2.0,2.0,3.0,100.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,1200.0,2.0,1.0,1.0,1.0,3.0,0.0,3.0,5,36.0,1.0,9500.0,3.0,45000.0,2.0,1,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,58.92,4.0,5.0,1.0
92,3101,1,1.0,1,2,7,1.0,2.0,2.0,3.0,120.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,1,4,2.0,880.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,4,86.0,1.0,9500.0,6.0,14400.0,4.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,44.0,1.0,4.0,1.0
93,3108,2,1.0,1,2,7,1.0,2.0,2.0,3.0,140.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,1000.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,5,19.0,2.0,1200.0,1.0,75000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,43.86,7.0,4.0,0.0
94,3104,3,1.0,1,3,3,1.0,2.0,2.0,3.0,170.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,6,2.0,1400.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,10,29.0,1.0,9500.0,1.0,68700.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,77.22,6.0,5.0,0.0
95,3105,3,1.0,1,1,7,1.0,2.0,2.0,3.0,80.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1,4,2.0,950.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,7,16.0,1.0,9500.0,1.0,79600.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0.0,96.24,6.0,4.0,0.0
97,3102,4,1.0,1,3,5,1.0,2.0,2.0,3.0,190.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,1,5,2.0,800.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,6,40.0,2.0,1200.0,3.0,30000.0,3.0,1,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,53.03,2.0,3.0,1.0
98,3108,1,1.0,1,1,5,1.0,2.0,2.0,3.0,100.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,3,2.0,1200.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,7,26.0,2.0,1200.0,6.0,62300.0,4.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,95.46,6.0,5.0,0.0
100,3105,2,1.0,1,3,7,1.0,2.0,2.0,3.0,60.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1,7,2.0,1500.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,6,20.0,1.0,9500.0,7.0,100000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3,1,0.0,65.79,7.0,5.0,0.0
101,3105,5,1.0,1,2,8,1.0,2.0,2.0,3.0,120.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,1,4,2.0,1100.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,7,75.0,2.0,1200.0,2.0,20800.0,3.0,1,2.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,2,1,0.0,115.88,1.0,4.0,1.0
103,3105,1,1.0,1,1,5,1.0,2.0,2.0,3.0,40.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,4,2.0,800.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,3,14.0,1.0,9500.0,4.0,74000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,43.21,7.0,4.0,0.0
104,3106,4,1.0,1,3,2,1.0,2.0,2.0,3.0,90.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,8,2.0,1700.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,14,18.0,1.0,9500.0,1.0,124000.0,2.0,1,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0.0,18.6,7.0,5.0,0.0
105,3106,1,1.0,1,4,2,1.0,2.0,2.0,3.0,140.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,1,7,2.0,850.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1,62.0,1.0,9500.0,4.0,20000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,19.84,2.0,2.0,1.0
106,3101,1,1.0,1,2,2,1.0,2.0,2.0,3.0,60.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,4,2.0,1600.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,6,26.0,1.0,9500.0,6.0,80000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,41.0,7.0,6.0,0.0
107,3105,2,1.0,1,1,6,1.0,2.0,2.0,3.0,70.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1,3,2.0,740.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,6,14.0,2.0,1200.0,5.0,70000.0,4.0,1,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2,1,0.0,118.82,6.0,3.0,0.0
108,3101,2,3.0,1,2,2,1.0,2.0,2.0,3.0,250.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,1,4,2.0,560.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,5,37.0,1.0,9500.0,5.0,32500.0,4.0,1,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,1,0.0,158.0,3.0,4.0,1.0
109,3105,2,1.0,1,2,9,1.0,2.0,2.0,3.0,140.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,3,2.0,1800.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,17,32.0,1.0,9500.0,5.0,74200.0,4.0,1,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1,0.0,46.15,7.0,6.0,1.0
110,3104,5,1.0,1,2,7,1.0,2.0,2.0,3.0,160.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,860.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,6,20.0,2.0,1200.0,1.0,61000.0,3.0,1,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,153.45,4.0,4.0,0.0
111,3103,1,1.0,1,3,7,2.0,2.0,2.0,3.0,110.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,5,2.0,860.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,6,40.0,1.0,9500.0,6.0,30000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,160.0,3.0,3.0,1.0
112,3108,2,1.0,1,3,2,2.0,2.0,2.0,3.0,150.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,1,5,2.0,1200.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,7,16.0,1.0,9500.0,1.0,110600.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,97.4,7.0,4.0,0.0
113,3101,1,1.0,1,2,6,1.0,2.0,2.0,3.0,150.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,890.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,5,64.0,2.0,1200.0,4.0,20000.0,4.0,1,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,407.0,2.0,4.0,1.0
114,3102,2,1.0,1,1,6,2.0,2.0,2.0,3.0,90.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,3,2.0,1000.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,7,13.0,1.0,9500.0,5.0,105000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2,1,0.0,115.88,7.0,5.0,0.0
115,3103,1,1.0,1,0,8,2.0,2.0,2.0,1.0,114.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,1,2.0,610.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,8,101.0,1.0,9500.0,4.0,7000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,63.0,1.0,2.0,1.0
117,3101,1,1.0,1,1,8,1.0,2.0,2.0,3.0,100.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1,3,2.0,760.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,7,26.0,1.0,9500.0,4.0,40000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,266.0,4.0,4.0,0.0
118,3108,2,1.0,1,1,8,2.0,2.0,2.0,3.0,180.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,2,2.0,1100.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,20,13.0,1.0,9500.0,5.0,118000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2,1,0.0,201.89,7.0,5.0,0.0
119,3104,4,1.0,1,2,3,1.0,2.0,2.0,3.0,130.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1,4,2.0,1300.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,4,18.0,4.0,1730.0,1.0,101000.0,3.0,1,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0.0,181.17,7.0,5.0,0.0
120,3105,1,1.0,1,2,6,1.0,2.0,2.0,3.0,80.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1,3,2.0,700.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,11,101.0,1.0,9500.0,6.0,3500.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,155.16,1.0,2.0,1.0
121,3105,1,1.0,1,1,7,2.0,2.0,2.0,3.0,190.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,2,2.0,930.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,7,27.0,1.0,9500.0,6.0,50500.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,150.25,5.0,5.0,0.0
124,3104,4,1.0,1,2,6,1.0,2.0,2.0,3.0,90.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,5,2.0,780.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,5,18.0,1.0,9500.0,3.0,58500.0,3.0,1,1.0,1.0,4.0,2.0,0.0,1.0,4.0,0.0,1.0,0.0,3,1,0.0,44.55,4.0,3.0,0.0
125,3101,1,1.0,1,0,9,1.0,2.0,2.0,3.0,40.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,1,2.0,1100.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,19,24.0,1.0,9500.0,6.0,57000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,26.0,6.0,5.0,0.0
126,3102,2,3.0,1,2,6,1.0,2.0,2.0,3.0,90.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,650.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3,28.0,2.0,1200.0,2.0,34000.0,4.0,1,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,63.83,3.0,2.0,0.0
127,3106,2,1.0,1,1,7,1.0,2.0,2.0,3.0,70.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,2,2.0,1200.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,12,6.0,1.0,9500.0,1.0,260000.0,4.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,41.23,7.0,5.0,0.0
128,3101,2,3.0,1,2,2,1.0,2.0,2.0,3.0,70.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,1,5,2.0,830.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,3,65.0,1.0,9500.0,7.0,19500.0,4.0,1,1.0,1.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1,1,0.0,26.0,2.0,4.0,1.0
129,3105,2,2.0,1,2,9,1.0,2.0,2.0,3.0,60.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,3,2.0,1900.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,20,33.0,1.0,9500.0,7.0,71000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1,0.0,53.03,6.0,6.0,1.0
131,3104,3,1.0,1,5,2,1.0,2.0,2.0,3.0,250.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,9,2.0,2800.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,4,9.0,1.0,9500.0,1.0,423000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,97.02,7.0,7.0,0.0
132,3103,1,1.0,1,3,2,1.0,2.0,2.0,3.0,110.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1,6,2.0,970.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,5,101.0,1.0,9500.0,6.0,12300.0,4.0,1,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,99.0,1.0,4.0,1.0
133,3101,2,3.0,1,3,3,1.0,2.0,2.0,3.0,200.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1,6,2.0,850.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,4,101.0,1.0,9500.0,3.0,10000.0,1.0,1,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,143.0,1.0,3.0,1.0
134,3102,2,1.0,1,2,7,2.0,2.0,2.0,3.0,90.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1,4,2.0,780.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,5,21.0,2.0,1200.0,1.0,50000.0,4.0,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,55.97,5.0,3.0,0.0
135,3102,3,1.0,1,3,2,1.0,2.0,2.0,3.0,120.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1,8,2.0,1100.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,8,85.0,1.0,9500.0,3.0,19000.0,2.0,1,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0.0,67.76,1.0,4.0,1.0
136,3101,1,3.0,1,0,8,1.0,2.0,2.0,3.0,200.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1,2,2.0,860.0,2.0,2.0,2.0,1.0,3.0,0.0,3.0,4,99.0,1.0,9500.0,6.0,14000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,68.0,1.0,5.0,1.0
137,3103,5,3.0,1,2,2,1.0,2.0,2.0,3.0,120.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,1,4,2.0,750.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,18,56.0,2.0,1200.0,1.0,22800.0,3.0,1,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,218.0,1.0,4.0,1.0
139,3102,2,1.0,1,4,2,1.0,2.0,2.0,3.0,150.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,8,2.0,850.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,4,10.0,1.0,9500.0,1.0,132600.0,4.0,1,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,1,0.0,107.04,7.0,3.0,0.0
141,3106,2,1.0,1,3,2,1.0,2.0,2.0,3.0,110.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,7,2.0,1500.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,6,63.0,1.0,9500.0,1.0,32700.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,19.22,3.0,5.0,1.0
142,3102,2,3.0,1,2,2,1.0,2.0,2.0,3.0,160.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1,4,2.0,750.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,5,4.0,1.0,9500.0,3.0,317400.0,2.0,1,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,87.4,7.0,3.0,0.0
143,3101,2,1.0,1,1,9,1.0,2.0,2.0,3.0,80.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1,3,2.0,1300.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,20,30.0,1.0,9500.0,3.0,56000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,61.0,5.0,5.0,1.0
144,3106,1,1.0,1,2,7,1.0,2.0,2.0,3.0,100.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,1300.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,6,66.0,1.0,9500.0,6.0,25500.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0.0,33.48,2.0,5.0,1.0
145,3105,3,1.0,1,2,4,1.0,2.0,2.0,1.0,114.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1,5,2.0,900.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,3,26.0,1.0,9500.0,3.0,41900.0,4.0,1,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1,0.0,56.96,4.0,3.0,0.0
146,3107,4,1.0,1,2,8,1.0,2.0,2.0,3.0,130.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,5,2.0,1100.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,6,34.0,1.0,9500.0,2.0,45400.0,3.0,1,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,2,1,0.0,130.81,4.0,4.0,1.0
147,3101,1,1.0,1,2,9,1.0,2.0,2.0,3.0,80.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,1700.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,21,19.0,1.0,9500.0,6.0,115000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,28.0,7.0,6.0,0.0
148,3103,1,1.0,1,1,7,2.0,2.0,2.0,3.0,70.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,580.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,5,20.0,1.0,9500.0,6.0,40000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,161.0,4.0,2.0,0.0
149,3104,1,1.0,1,1,9,2.0,2.0,2.0,1.0,114.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,3,1.0,1000.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,5,101.0,1.0,9500.0,6.0,1400.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,101.97,1.0,4.0,1.0
152,3108,1,1.0,1,3,2,1.0,2.0,2.0,3.0,140.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,1,6,2.0,600.0,2.0,1.0,1.0,1.0,3.0,0.0,3.0,7,27.0,1.0,9500.0,6.0,36000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,38.7,4.0,2.0,0.0
153,3102,3,1.0,1,2,2,2.0,2.0,2.0,3.0,120.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,5,2.0,730.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,6,14.0,2.0,1200.0,1.0,78000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,233.72,6.0,3.0,0.0
154,3104,1,1.0,1,1,5,1.0,2.0,2.0,3.0,60.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1,5,2.0,750.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,4,26.0,1.0,9500.0,6.0,38000.0,4.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,76.23,4.0,3.0,0.0
158,3105,7,1.0,1,3,2,1.0,2.0,2.0,3.0,90.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,8,2.0,800.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,5,33.0,2.0,1200.0,1.0,36000.0,3.0,1,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0.0,17.68,1.0,3.0,1.0
159,3105,1,1.0,1,1,9,2.0,2.0,2.0,1.0,114.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,3,2.0,450.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0,4,42.0,3.0,1170.0,6.0,13000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0.0,67.76,1.0,1.0,1.0
160,3108,1,1.0,1,1,8,1.0,2.0,2.0,3.0,40.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,3,2.0,960.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,7,17.0,1.0,9500.0,6.0,70000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,207.69,7.0,4.0,0.0
161,3102,1,1.0,1,2,3,1.0,2.0,2.0,3.0,250.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1,4,2.0,850.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1,47.0,2.0,1200.0,6.0,28330.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,36.33,3.0,4.0,1.0
